"","location_name","year_id","age_group_name","sex","cause_name","acause","measure_name","metric_name","val","upper","lower"
"2628","Baja California",2017,"All Ages","Both","Neonatal preterm birth","neonatal_preterm","Prevalence","Rate",0.00788936833235,0.0105207431393,0.00633263562526
"2629","Baja California",2017,"All Ages","Both","Protein-energy malnutrition","nutrition_pem","Prevalence","Rate",0.00768568735159,0.00830369898272,0.00710316011951
"2630","Baja California",2017,"All Ages","Both","Syphilis","std_syphilis","Prevalence","Rate",0.00215735760734,0.00256769059025,0.00183007873204
"2631","Baja California",2017,"All Ages","Both","Neoplasms","_neo","Prevalence","Rate",0.00874305991553,0.00944726021133,0.00808967386795
"2632","Baja California",2017,"All Ages","Both","Cardiovascular diseases","cvd","Prevalence","Rate",0.0581555142206,0.0621092901697,0.0546736355595
"2633","Baja California",2017,"All Ages","Both","Chronic respiratory diseases","resp","Prevalence","Rate",0.056244800694,0.0635274205891,0.050183612164
"2634","Baja California",2017,"All Ages","Both","Asthma","resp_asthma","Prevalence","Rate",0.029844370089,0.0366148034711,0.0240949042927
"2635","Baja California",2017,"All Ages","Both","Cirrhosis and other chronic liver diseases","cirrhosis","Prevalence","Rate",0.236195913035,0.245345162095,0.227112739782
"2636","Baja California",2017,"All Ages","Both","Other digestive diseases","digest_other","Prevalence","Rate",NA,NA,NA
"2637","Baja California",2017,"All Ages","Both","Alzheimer's disease and other dementias","neuro_dementia","Prevalence","Rate",0.00317063976606,0.00360812463258,0.00276885769477
"2638","Baja California",2017,"All Ages","Both","Parkinson's disease","neuro_parkinsons","Prevalence","Rate",0.000667299612873,0.00081135443026,0.000542884061282
"2639","Baja California",2017,"All Ages","Both","Idiopathic epilepsy","neuro_epilepsy","Prevalence","Rate",0.007681101196,0.0128697379928,0.00198806244417
"2640","Baja California",2017,"All Ages","Both","Multiple sclerosis","neuro_ms","Prevalence","Rate",0.000131302422546,0.00015226346152,0.000112349762983
"2641","Baja California",2017,"All Ages","Both","Other neurological disorders","neuro_other","Prevalence","Rate",5.52389765971e-06,7.48775392557e-06,3.61072654784e-06
"2642","Baja California",2017,"All Ages","Both","Acute glomerulonephritis","glomerulo","Prevalence","Rate",3.28563193838e-06,4.44294529679e-06,2.3728972792e-06
"2643","Baja California",2017,"All Ages","Both","Chronic kidney disease","ckd","Prevalence","Rate",0.107253061638,0.115229862773,0.0995717428481
"2644","Baja California",2017,"All Ages","Both","Musculoskeletal disorders","msk","Prevalence","Rate",0.121628745867,0.12953304448,0.114036498924
"2645","Baja California",2017,"All Ages","Both","Congenital birth defects","cong","Prevalence","Rate",0.011155626243,0.0121190900723,0.0103641432527
"2646","Baja California",2017,"All Ages","Both","Injuries","_inj","Prevalence","Rate",0.110104388319,0.117026142198,0.103911522203
"2647","Baja California Sur",2017,"All Ages","Both","Tuberculosis","tb","Prevalence","Rate",0.219350366099,0.252763178688,0.191038586508
"2648","Baja California Sur",2017,"All Ages","Both","HIV/AIDS","hiv","Prevalence","Rate",0.00274460350908,0.00355420453177,0.00218120794781
"2649","Baja California Sur",2017,"All Ages","Both","Encephalitis","encephalitis","Prevalence","Rate",0.000403629365284,0.000640329301266,0.000226988704089
"2650","Baja California Sur",2017,"All Ages","Both","Tetanus","tetanus","Prevalence","Rate",3.47363313616e-07,4.25980460605e-07,2.79665181543e-07
"2651","Baja California Sur",2017,"All Ages","Both","Measles","measles","Prevalence","Rate",6.91127587817e-11,3.61267752918e-10,0
"2652","Baja California Sur",2017,"All Ages","Both","African trypanosomiasis","ntd_afrtryp","Prevalence","Rate",0,0,0
"2653","Baja California Sur",2017,"All Ages","Both","Schistosomiasis","ntd_schisto","Prevalence","Rate",0,0,0
"2654","Baja California Sur",2017,"All Ages","Both","Rabies","ntd_rabies","Prevalence","Rate",2.16207622072e-10,2.77040929605e-10,1.7146874724e-10
"2655","Baja California Sur",2017,"All Ages","Both","Neonatal preterm birth","neonatal_preterm","Prevalence","Rate",0.00821397258912,0.0106994725649,0.00657319830884
"2656","Baja California Sur",2017,"All Ages","Both","Protein-energy malnutrition","nutrition_pem","Prevalence","Rate",0.00971714087734,0.0103796141803,0.00905331044266
"2657","Baja California Sur",2017,"All Ages","Both","Syphilis","std_syphilis","Prevalence","Rate",0.00209679324761,0.00249542896139,0.00176525961569
"2658","Baja California Sur",2017,"All Ages","Both","Neoplasms","_neo","Prevalence","Rate",0.00822981198393,0.00882315067487,0.00752830779619
"2659","Baja California Sur",2017,"All Ages","Both","Cardiovascular diseases","cvd","Prevalence","Rate",0.0472619366154,0.0500879238639,0.0447809844299
"2660","Baja California Sur",2017,"All Ages","Both","Chronic respiratory diseases","resp","Prevalence","Rate",0.0573662552563,0.0631506692869,0.0519080801865
"2661","Baja California Sur",2017,"All Ages","Both","Asthma","resp_asthma","Prevalence","Rate",0.0347685280924,0.0402686977963,0.0296713517543
"2662","Baja California Sur",2017,"All Ages","Both","Cirrhosis and other chronic liver diseases","cirrhosis","Prevalence","Rate",0.215095484738,0.223318497792,0.207200107625
"2663","Baja California Sur",2017,"All Ages","Both","Other digestive diseases","digest_other","Prevalence","Rate",NA,NA,NA
"2664","Baja California Sur",2017,"All Ages","Both","Alzheimer's disease and other dementias","neuro_dementia","Prevalence","Rate",0.00296680506338,0.00335319546887,0.00259965314181
"2665","Baja California Sur",2017,"All Ages","Both","Parkinson's disease","neuro_parkinsons","Prevalence","Rate",0.000625106916389,0.000755081463623,0.000509221004292
"2666","Baja California Sur",2017,"All Ages","Both","Idiopathic epilepsy","neuro_epilepsy","Prevalence","Rate",0.00759533502604,0.0125183343633,0.00231253913063
"2667","Baja California Sur",2017,"All Ages","Both","Multiple sclerosis","neuro_ms","Prevalence","Rate",0.000104463386931,0.000120687826653,8.99324561173e-05
"2668","Baja California Sur",2017,"All Ages","Both","Other neurological disorders","neuro_other","Prevalence","Rate",6.27479999967e-06,8.5145565434e-06,4.17287624067e-06
"2669","Baja California Sur",2017,"All Ages","Both","Acute glomerulonephritis","glomerulo","Prevalence","Rate",3.31934912918e-06,4.14981497384e-06,2.58353984603e-06
"2670","Baja California Sur",2017,"All Ages","Both","Chronic kidney disease","ckd","Prevalence","Rate",0.10073449873,0.10867654023,0.0936697373434
"2671","Baja California Sur",2017,"All Ages","Both","Musculoskeletal disorders","msk","Prevalence","Rate",0.120095932662,0.1280213534,0.112520485709
"2672","Baja California Sur",2017,"All Ages","Both","Congenital birth defects","cong","Prevalence","Rate",0.0126789135391,0.0136426819423,0.0117570721443
"2673","Baja California Sur",2017,"All Ages","Both","Injuries","_inj","Prevalence","Rate",0.121197082647,0.129145971479,0.114267711467
"2674","Campeche",2017,"All Ages","Both","Tuberculosis","tb","Prevalence","Rate",0.224854501757,0.257436956209,0.196598827911
"2675","Campeche",2017,"All Ages","Both","HIV/AIDS","hiv","Prevalence","Rate",0.00278132498897,0.00355677786719,0.00222721315026
"2676","Campeche",2017,"All Ages","Both","Encephalitis","encephalitis","Prevalence","Rate",0.000358591176791,0.00057258396598,0.000196698109521
"2677","Campeche",2017,"All Ages","Both","Tetanus","tetanus","Prevalence","Rate",1.43918673152e-06,1.59717825137e-06,1.29052434846e-06
"2678","Campeche",2017,"All Ages","Both","Measles","measles","Prevalence","Rate",5.63074302596e-11,2.95062080815e-10,0
"2679","Campeche",2017,"All Ages","Both","African trypanosomiasis","ntd_afrtryp","Prevalence","Rate",0,0,0
"2680","Campeche",2017,"All Ages","Both","Schistosomiasis","ntd_schisto","Prevalence","Rate",0,0,0
"2681","Campeche",2017,"All Ages","Both","Rabies","ntd_rabies","Prevalence","Rate",1.78356114292e-11,2.14026752548e-11,1.46686537552e-11
"2682","Campeche",2017,"All Ages","Both","Neonatal preterm birth","neonatal_preterm","Prevalence","Rate",0.00795223122198,0.0104524243278,0.00644400968837
"2683","Campeche",2017,"All Ages","Both","Protein-energy malnutrition","nutrition_pem","Prevalence","Rate",0.00782755224616,0.00844214865589,0.0072082899251
"2684","Campeche",2017,"All Ages","Both","Syphilis","std_syphilis","Prevalence","Rate",0.00194191559649,0.00233917817503,0.00162918497111
"2685","Campeche",2017,"All Ages","Both","Neoplasms","_neo","Prevalence","Rate",0.00738463937882,0.00807166678865,0.0068590486931
"2686","Campeche",2017,"All Ages","Both","Cardiovascular diseases","cvd","Prevalence","Rate",0.0500299870075,0.0531246104115,0.0471716639105
"2687","Campeche",2017,"All Ages","Both","Chronic respiratory diseases","resp","Prevalence","Rate",0.0590218888514,0.0650449628151,0.053547054842
"2688","Campeche",2017,"All Ages","Both","Asthma","resp_asthma","Prevalence","Rate",0.0342205337887,0.0396383645253,0.0292671194347
"2689","Campeche",2017,"All Ages","Both","Cirrhosis and other chronic liver diseases","cirrhosis","Prevalence","Rate",0.232081202973,0.240235904039,0.224157920937
"2690","Campeche",2017,"All Ages","Both","Other digestive diseases","digest_other","Prevalence","Rate",NA,NA,NA
"2691","Campeche",2017,"All Ages","Both","Alzheimer's disease and other dementias","neuro_dementia","Prevalence","Rate",0.00398858174753,0.00452163033895,0.00347510936972
"2692","Campeche",2017,"All Ages","Both","Parkinson's disease","neuro_parkinsons","Prevalence","Rate",0.000809187275182,0.000990542178855,0.000653226425875
"2693","Campeche",2017,"All Ages","Both","Idiopathic epilepsy","neuro_epilepsy","Prevalence","Rate",0.00741973248061,0.01275297392,0.00199893536791
"2694","Campeche",2017,"All Ages","Both","Multiple sclerosis","neuro_ms","Prevalence","Rate",7.78634953555e-05,8.9807345481e-05,6.71908819719e-05
"2695","Campeche",2017,"All Ages","Both","Other neurological disorders","neuro_other","Prevalence","Rate",3.92896207382e-06,5.78950952391e-06,2.36069804664e-06
"2696","Campeche",2017,"All Ages","Both","Acute glomerulonephritis","glomerulo","Prevalence","Rate",4.54882343632e-06,5.45128793124e-06,3.74358387003e-06
"2697","Campeche",2017,"All Ages","Both","Chronic kidney disease","ckd","Prevalence","Rate",0.109081322029,0.117322969343,0.101398123974
"2698","Campeche",2017,"All Ages","Both","Musculoskeletal disorders","msk","Prevalence","Rate",0.120620646809,0.128303440674,0.113311572539
"2699","Campeche",2017,"All Ages","Both","Congenital birth defects","cong","Prevalence","Rate",0.0117229621495,0.0126913892859,0.0108792256897
"2700","Campeche",2017,"All Ages","Both","Injuries","_inj","Prevalence","Rate",0.118937445341,0.127096833819,0.112347304979
"2701","Coahuila",2017,"All Ages","Both","Tuberculosis","tb","Prevalence","Rate",0.223119331648,0.255729639786,0.194932152459
"2702","Coahuila",2017,"All Ages","Both","HIV/AIDS","hiv","Prevalence","Rate",0.00138938079682,0.00171866017378,0.00112914617816
"2703","Coahuila",2017,"All Ages","Both","Encephalitis","encephalitis","Prevalence","Rate",0.000227936313567,0.000367664604321,0.000125552487875
"2704","Coahuila",2017,"All Ages","Both","Tetanus","tetanus","Prevalence","Rate",2.61943314303e-07,3.55626385193e-07,1.89056089568e-07
"2705","Coahuila",2017,"All Ages","Both","Measles","measles","Prevalence","Rate",8.60776958475e-11,4.49136814524e-10,0
"2706","Coahuila",2017,"All Ages","Both","African trypanosomiasis","ntd_afrtryp","Prevalence","Rate",0,0,0
"2707","Coahuila",2017,"All Ages","Both","Schistosomiasis","ntd_schisto","Prevalence","Rate",0,0,0
"2708","Coahuila",2017,"All Ages","Both","Rabies","ntd_rabies","Prevalence","Rate",1.26696197459e-10,1.59749573858e-10,9.96970325482e-11
"2709","Coahuila",2017,"All Ages","Both","Neonatal preterm birth","neonatal_preterm","Prevalence","Rate",0.00806682691201,0.0103389595773,0.00638575791717
"2710","Coahuila",2017,"All Ages","Both","Protein-energy malnutrition","nutrition_pem","Prevalence","Rate",0.0130073693928,0.014005226823,0.012039404479
"2711","Coahuila",2017,"All Ages","Both","Syphilis","std_syphilis","Prevalence","Rate",0.00192414971148,0.0022973872951,0.00162160121048
"2712","Coahuila",2017,"All Ages","Both","Neoplasms","_neo","Prevalence","Rate",0.00825489147866,0.00899086104645,0.00766900390689
"2713","Coahuila",2017,"All Ages","Both","Cardiovascular diseases","cvd","Prevalence","Rate",0.054507353945,0.0575235981825,0.051823579069
"2714","Coahuila",2017,"All Ages","Both","Chronic respiratory diseases","resp","Prevalence","Rate",0.0646640078085,0.0710125901476,0.0584432644194
"2715","Coahuila",2017,"All Ages","Both","Asthma","resp_asthma","Prevalence","Rate",0.0371679671788,0.0430518574783,0.0314303991348
"2716","Coahuila",2017,"All Ages","Both","Cirrhosis and other chronic liver diseases","cirrhosis","Prevalence","Rate",0.224954084618,0.232797309081,0.217367617702
"2717","Coahuila",2017,"All Ages","Both","Other digestive diseases","digest_other","Prevalence","Rate",NA,NA,NA
"2718","Coahuila",2017,"All Ages","Both","Alzheimer's disease and other dementias","neuro_dementia","Prevalence","Rate",0.00420434287677,0.00476340235079,0.00367568487759
"2719","Coahuila",2017,"All Ages","Both","Parkinson's disease","neuro_parkinsons","Prevalence","Rate",0.000796186744336,0.000967372128004,0.000649660893952
"2720","Coahuila",2017,"All Ages","Both","Idiopathic epilepsy","neuro_epilepsy","Prevalence","Rate",0.00770258567795,0.0130037632408,0.0023685144719
"2721","Coahuila",2017,"All Ages","Both","Multiple sclerosis","neuro_ms","Prevalence","Rate",0.000112045246507,0.000129801314554,9.69532228477e-05
"2722","Coahuila",2017,"All Ages","Both","Other neurological disorders","neuro_other","Prevalence","Rate",3.66799665543e-06,5.22529797261e-06,2.26073401449e-06
"2723","Coahuila",2017,"All Ages","Both","Acute glomerulonephritis","glomerulo","Prevalence","Rate",3.97796619411e-06,4.73070704994e-06,3.23611536151e-06
"2724","Coahuila",2017,"All Ages","Both","Chronic kidney disease","ckd","Prevalence","Rate",0.114599032727,0.122871657489,0.106667165623
"2725","Coahuila",2017,"All Ages","Both","Musculoskeletal disorders","msk","Prevalence","Rate",0.125283919358,0.133401969298,0.118010602801
"2726","Coahuila",2017,"All Ages","Both","Congenital birth defects","cong","Prevalence","Rate",0.0116455319286,0.012589937673,0.010827158851
"2727","Coahuila",2017,"All Ages","Both","Injuries","_inj","Prevalence","Rate",0.0941504612457,0.0999410055756,0.0887830684803
"2728","Colima",2017,"All Ages","Both","Tuberculosis","tb","Prevalence","Rate",0.230871020515,0.263372057152,0.202759949625
"2729","Colima",2017,"All Ages","Both","HIV/AIDS","hiv","Prevalence","Rate",0.00305953060431,0.00402946780669,0.00242274279609
"2730","Colima",2017,"All Ages","Both","Encephalitis","encephalitis","Prevalence","Rate",0.000415151475594,0.000666335377402,0.000227714006183
"2731","Colima",2017,"All Ages","Both","Tetanus","tetanus","Prevalence","Rate",9.68319711354e-07,1.08535204069e-06,8.58498324341e-07
"2732","Colima",2017,"All Ages","Both","Measles","measles","Prevalence","Rate",6.8150497789e-11,3.56420726057e-10,0
"2733","Colima",2017,"All Ages","Both","African trypanosomiasis","ntd_afrtryp","Prevalence","Rate",0,0,0
"2734","Colima",2017,"All Ages","Both","Schistosomiasis","ntd_schisto","Prevalence","Rate",0,0,0
"2735","Colima",2017,"All Ages","Both","Rabies","ntd_rabies","Prevalence","Rate",1.6662927724e-11,2.12141726437e-11,1.28114458878e-11
"2736","Colima",2017,"All Ages","Both","Neonatal preterm birth","neonatal_preterm","Prevalence","Rate",0.00786127645413,0.0104748175446,0.00627818086564
"2737","Colima",2017,"All Ages","Both","Protein-energy malnutrition","nutrition_pem","Prevalence","Rate",0.012303981026,0.0130788877398,0.0115170745226
"2738","Colima",2017,"All Ages","Both","Syphilis","std_syphilis","Prevalence","Rate",0.0020255592844,0.00241887002261,0.00171223873386
"2739","Colima",2017,"All Ages","Both","Neoplasms","_neo","Prevalence","Rate",0.00849120356583,0.00921794151868,0.00773213404684
"2740","Colima",2017,"All Ages","Both","Cardiovascular diseases","cvd","Prevalence","Rate",0.0539957232559,0.0571871262089,0.0509933405994
"2741","Colima",2017,"All Ages","Both","Chronic respiratory diseases","resp","Prevalence","Rate",0.0614157668077,0.0672767932739,0.0558128967112
"2742","Colima",2017,"All Ages","Both","Asthma","resp_asthma","Prevalence","Rate",0.0338753229232,0.039221049036,0.0289786357485
"2743","Colima",2017,"All Ages","Both","Cirrhosis and other chronic liver diseases","cirrhosis","Prevalence","Rate",0.222784142084,0.231826375628,0.214600287137
"2744","Colima",2017,"All Ages","Both","Other digestive diseases","digest_other","Prevalence","Rate",NA,NA,NA
"2745","Colima",2017,"All Ages","Both","Alzheimer's disease and other dementias","neuro_dementia","Prevalence","Rate",0.00419092497175,0.00475473766044,0.00365158549043
"2746","Colima",2017,"All Ages","Both","Parkinson's disease","neuro_parkinsons","Prevalence","Rate",0.00084517678676,0.00103092142952,0.000685497549787
"2747","Colima",2017,"All Ages","Both","Idiopathic epilepsy","neuro_epilepsy","Prevalence","Rate",0.00792306682181,0.0132915147174,0.00200075166333
"2748","Colima",2017,"All Ages","Both","Multiple sclerosis","neuro_ms","Prevalence","Rate",8.54353277389e-05,9.86039665788e-05,7.40002556578e-05
"2749","Colima",2017,"All Ages","Both","Other neurological disorders","neuro_other","Prevalence","Rate",4.14000089039e-06,5.85720297846e-06,2.59954923118e-06
"2750","Colima",2017,"All Ages","Both","Acute glomerulonephritis","glomerulo","Prevalence","Rate",4.2802340664e-06,5.75933901701e-06,3.20913978584e-06
"2751","Colima",2017,"All Ages","Both","Chronic kidney disease","ckd","Prevalence","Rate",0.117468838171,0.126222046682,0.109054951106
